Timestamp,Motion_Type,Current_Pose,Target_Pose,Motor_Positions,Limit_State
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -39.99800109863281, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[39.99800109863281, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -39.99800109863281, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[39.99800109863281, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -39.999000549316406, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[39.999000549316406, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -39.999000549316406, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[39.999000549316406, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -39.999000549316406, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[39.999000549316406, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -40.0, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[40.0, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -40.0, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[40.0, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,Motion_Completed,"[-0.000666666601318866, -40.0, 4.16666662205285e-06]","[40.0, -0.0030000000260770325, -0.0010000000474974515]","[40.0, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:06,2,"[-0.000666666601318866, -40.0, 4.16666662205285e-06]",[ 0. -5.  0.],"[40.0, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -44.974998474121094, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[44.974998474121094, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -44.99599838256836, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[44.99599838256836, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.0, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.0, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:07,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00299835205078, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00299835205078, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:08,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.00199890136719, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.00199890136719, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:09,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:10,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:10,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:10,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
2025-10-20 10:57:10,Motion_Completed,"[-0.000666666601318866, -45.000999450683594, 4.16666662205285e-06]","[45.0, -0.0030000000260770325, -0.0010000000474974515]","[45.000999450683594, -0.003000000026077032, -0.0010000000474974513]","[2, 2]"
